perf_date|perf_time|title|venue|perf_link|category|rating|website|event|description|performance_data|image_url|show_id|perf_id
22/08/2019|17:00|Roadkill Confidential|BYOV19 - 19: Sugar Swing Ballroom: Upstairs|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21162|Comedy/Drama|Adult|#|BYOV|Trevor's life changes forever when she runs down a rabbit on the highway and discovers her macabre tastes for roadkill-as-art. Stalked by an FBI agent with questionable motives, Trevor's quest to produce meaningful art keeps leaving her implicated at all the wrong crime scenes.|Suggested Events: ConstellationsWarnings: Violence, Adult Language, Cartoonish Violence, Death, Drugs, Alcohol ,Duration: 70 minutes|https://eventotron.imgix.net/05-25-2019-001306-1619.jpg|2968|21162
23/08/2019|17:00|Roadkill Confidential|BYOV19 - 19: Sugar Swing Ballroom: Upstairs|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21163|Comedy/Drama|Adult|#|BYOV|Trevor's life changes forever when she runs down a rabbit on the highway and discovers her macabre tastes for roadkill-as-art. Stalked by an FBI agent with questionable motives, Trevor's quest to produce meaningful art keeps leaving her implicated at all the wrong crime scenes.|Suggested Events: ConstellationsWarnings: Violence, Adult Language, Cartoonish Violence, Death, Drugs, Alcohol ,Duration: 70 minutes|https://eventotron.imgix.net/05-25-2019-001306-1619.jpg|2968|21163
24/08/2019|18:30|Roadkill Confidential|BYOV19 - 19: Sugar Swing Ballroom: Upstairs|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21164|Comedy/Drama|Adult|#|BYOV|Trevor's life changes forever when she runs down a rabbit on the highway and discovers her macabre tastes for roadkill-as-art. Stalked by an FBI agent with questionable motives, Trevor's quest to produce meaningful art keeps leaving her implicated at all the wrong crime scenes.|Suggested Events: ConstellationsWarnings: Violence, Adult Language, Cartoonish Violence, Death, Drugs, Alcohol ,Duration: 70 minutes|https://eventotron.imgix.net/05-25-2019-001306-1619.jpg|2968|21164
25/08/2019|17:00|Roadkill Confidential|BYOV19 - 19: Sugar Swing Ballroom: Upstairs|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21165|Comedy/Drama|Adult|#|BYOV|Trevor's life changes forever when she runs down a rabbit on the highway and discovers her macabre tastes for roadkill-as-art. Stalked by an FBI agent with questionable motives, Trevor's quest to produce meaningful art keeps leaving her implicated at all the wrong crime scenes.|Suggested Events: ConstellationsWarnings: Violence, Adult Language, Cartoonish Violence, Death, Drugs, Alcohol ,Duration: 70 minutes|https://eventotron.imgix.net/05-25-2019-001306-1619.jpg|2968|21165
17/08/2019|18:00|Ron & Wayne|2: Big Rock Backstage Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21908|Improv/Sketch|Parental Guidance (14+)|#|Lottery|"*****Edmonton Fringe 2018. Local comedy royalty Ron Pederson (MADtv) & improv juggernaut Wayne Jones (Second City Hollywood), return from NYC & LA respectively, to make audiences howl with laughter. These Fringe veterans bring back last year's 5-star show ""Kris & Wayne"" that Ron subbed in for. A must-see!"|Warnings: Adult Language,Duration: 45 minutes|https://eventotron.imgix.net/05-27-2019-233646-5663.jpg|3062|21908
18/08/2019|20:00|Ron & Wayne|2: Big Rock Backstage Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21909|Improv/Sketch|Parental Guidance (14+)|#|Lottery|"*****Edmonton Fringe 2018. Local comedy royalty Ron Pederson (MADtv) & improv juggernaut Wayne Jones (Second City Hollywood), return from NYC & LA respectively, to make audiences howl with laughter. These Fringe veterans bring back last year's 5-star show ""Kris & Wayne"" that Ron subbed in for. A must-see!"|Warnings: Adult Language,Duration: 45 minutes|https://eventotron.imgix.net/05-27-2019-233646-5663.jpg|3062|21909
20/08/2019|14:00|Ron & Wayne|2: Big Rock Backstage Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21910|Improv/Sketch|Parental Guidance (14+)|#|Lottery|"*****Edmonton Fringe 2018. Local comedy royalty Ron Pederson (MADtv) & improv juggernaut Wayne Jones (Second City Hollywood), return from NYC & LA respectively, to make audiences howl with laughter. These Fringe veterans bring back last year's 5-star show ""Kris & Wayne"" that Ron subbed in for. A must-see!"|Warnings: Adult Language,Duration: 45 minutes|https://eventotron.imgix.net/05-27-2019-233646-5663.jpg|3062|21910
21/08/2019|18:00|Ron & Wayne|2: Big Rock Backstage Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21911|Improv/Sketch|Parental Guidance (14+)|#|Lottery|"*****Edmonton Fringe 2018. Local comedy royalty Ron Pederson (MADtv) & improv juggernaut Wayne Jones (Second City Hollywood), return from NYC & LA respectively, to make audiences howl with laughter. These Fringe veterans bring back last year's 5-star show ""Kris & Wayne"" that Ron subbed in for. A must-see!"|Warnings: Adult Language,Duration: 45 minutes|https://eventotron.imgix.net/05-27-2019-233646-5663.jpg|3062|21911
22/08/2019|12:00|Ron & Wayne|2: Big Rock Backstage Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21912|Improv/Sketch|Parental Guidance (14+)|#|Lottery|"*****Edmonton Fringe 2018. Local comedy royalty Ron Pederson (MADtv) & improv juggernaut Wayne Jones (Second City Hollywood), return from NYC & LA respectively, to make audiences howl with laughter. These Fringe veterans bring back last year's 5-star show ""Kris & Wayne"" that Ron subbed in for. A must-see!"|Warnings: Adult Language,Duration: 45 minutes|https://eventotron.imgix.net/05-27-2019-233646-5663.jpg|3062|21912
23/08/2019|15:45|Ron & Wayne|2: Big Rock Backstage Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21913|Improv/Sketch|Parental Guidance (14+)|#|Lottery|"*****Edmonton Fringe 2018. Local comedy royalty Ron Pederson (MADtv) & improv juggernaut Wayne Jones (Second City Hollywood), return from NYC & LA respectively, to make audiences howl with laughter. These Fringe veterans bring back last year's 5-star show ""Kris & Wayne"" that Ron subbed in for. A must-see!"|Warnings: Adult Language,Duration: 45 minutes|https://eventotron.imgix.net/05-27-2019-233646-5663.jpg|3062|21913
24/08/2019|12:00|Ron & Wayne|2: Big Rock Backstage Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21914|Improv/Sketch|Parental Guidance (14+)|#|Lottery|"*****Edmonton Fringe 2018. Local comedy royalty Ron Pederson (MADtv) & improv juggernaut Wayne Jones (Second City Hollywood), return from NYC & LA respectively, to make audiences howl with laughter. These Fringe veterans bring back last year's 5-star show ""Kris & Wayne"" that Ron subbed in for. A must-see!"|Warnings: Adult Language,Duration: 45 minutes|https://eventotron.imgix.net/05-27-2019-233646-5663.jpg|3062|21914
16/08/2019|22:30|Rose Petals and Ashes|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22367|Music/Musical Theatre|Parental Guidance (14+)|www.rosepetalsandashes.com|Lottery|"A man confronts his past and finds out how much his ancestors have guided his life. This award-winning musical is ""ultimately a story of hope and redemption, about how death doesn't have to be the end of our memory of a family member or loved one."" - Edmonton Journal"|Suggested Events: Never Swim Alone, Some People To Think AboutWarnings: Sexual Content, Drugs/Alcohol,Duration: 60 minutes|https://eventotron.imgix.net/05-25-2019-060930-9156.jpg|3128|22367
18/08/2019|21:15|Rose Petals and Ashes|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22368|Music/Musical Theatre|Parental Guidance (14+)|www.rosepetalsandashes.com|Lottery|"A man confronts his past and finds out how much his ancestors have guided his life. This award-winning musical is ""ultimately a story of hope and redemption, about how death doesn't have to be the end of our memory of a family member or loved one."" - Edmonton Journal"|Suggested Events: Never Swim Alone, Some People To Think AboutWarnings: Sexual Content, Drugs/Alcohol,Duration: 60 minutes|https://eventotron.imgix.net/05-25-2019-060930-9156.jpg|3128|22368
19/08/2019|14:15|Rose Petals and Ashes|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22369|Music/Musical Theatre|Parental Guidance (14+)|www.rosepetalsandashes.com|Lottery|"A man confronts his past and finds out how much his ancestors have guided his life. This award-winning musical is ""ultimately a story of hope and redemption, about how death doesn't have to be the end of our memory of a family member or loved one."" - Edmonton Journal"|Suggested Events: Never Swim Alone, Some People To Think AboutWarnings: Sexual Content, Drugs/Alcohol,Duration: 60 minutes|https://eventotron.imgix.net/05-25-2019-060930-9156.jpg|3128|22369
20/08/2019|12:00|Rose Petals and Ashes|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22370|Music/Musical Theatre|Parental Guidance (14+)|www.rosepetalsandashes.com|Lottery|"A man confronts his past and finds out how much his ancestors have guided his life. This award-winning musical is ""ultimately a story of hope and redemption, about how death doesn't have to be the end of our memory of a family member or loved one."" - Edmonton Journal"|Suggested Events: Never Swim Alone, Some People To Think AboutWarnings: Sexual Content, Drugs/Alcohol,Duration: 60 minutes|https://eventotron.imgix.net/05-25-2019-060930-9156.jpg|3128|22370
21/08/2019|18:15|Rose Petals and Ashes|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22371|Music/Musical Theatre|Parental Guidance (14+)|www.rosepetalsandashes.com|Lottery|"A man confronts his past and finds out how much his ancestors have guided his life. This award-winning musical is ""ultimately a story of hope and redemption, about how death doesn't have to be the end of our memory of a family member or loved one."" - Edmonton Journal"|Suggested Events: Never Swim Alone, Some People To Think AboutWarnings: Sexual Content, Drugs/Alcohol,Duration: 60 minutes|https://eventotron.imgix.net/05-25-2019-060930-9156.jpg|3128|22371
23/08/2019|17:15|Rose Petals and Ashes|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22372|Music/Musical Theatre|Parental Guidance (14+)|www.rosepetalsandashes.com|Lottery|"A man confronts his past and finds out how much his ancestors have guided his life. This award-winning musical is ""ultimately a story of hope and redemption, about how death doesn't have to be the end of our memory of a family member or loved one."" - Edmonton Journal"|Suggested Events: Never Swim Alone, Some People To Think AboutWarnings: Sexual Content, Drugs/Alcohol,Duration: 60 minutes|https://eventotron.imgix.net/05-25-2019-060930-9156.jpg|3128|22372
24/08/2019|23:00|Rose Petals and Ashes|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22373|Music/Musical Theatre|Parental Guidance (14+)|www.rosepetalsandashes.com|Lottery|"A man confronts his past and finds out how much his ancestors have guided his life. This award-winning musical is ""ultimately a story of hope and redemption, about how death doesn't have to be the end of our memory of a family member or loved one."" - Edmonton Journal"|Suggested Events: Never Swim Alone, Some People To Think AboutWarnings: Sexual Content, Drugs/Alcohol,Duration: 60 minutes|https://eventotron.imgix.net/05-25-2019-060930-9156.jpg|3128|22373
16/08/2019|18:15|SWIPE|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23033|Dance|Parental Guidance (14+)|#|Lottery|The creators of 'Letters & Words' (Sterling Nomination for Outstanding Fringe Production) bring you SWIPE, a dance experience that explores the impact of social media on our lives. Killer tunes and selfie-lights guaranteed. SWIPE is fun, exhilarating and moving.|Warnings: Strobe Lights, Smoke/Fog,Duration: 60 minutes|https://eventotron.imgix.net/05-26-2019-215828-5698.jpg|3216|23033
17/08/2019|12:15|SWIPE|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23036|Dance|Parental Guidance (14+)|#|Lottery|The creators of 'Letters & Words' (Sterling Nomination for Outstanding Fringe Production) bring you SWIPE, a dance experience that explores the impact of social media on our lives. Killer tunes and selfie-lights guaranteed. SWIPE is fun, exhilarating and moving.|Warnings: Strobe Lights, Smoke/Fog,Duration: 60 minutes|https://eventotron.imgix.net/05-26-2019-215828-5698.jpg|3216|23036
19/08/2019|21:00|SWIPE|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23034|Dance|Parental Guidance (14+)|#|Lottery|The creators of 'Letters & Words' (Sterling Nomination for Outstanding Fringe Production) bring you SWIPE, a dance experience that explores the impact of social media on our lives. Killer tunes and selfie-lights guaranteed. SWIPE is fun, exhilarating and moving.|Warnings: Strobe Lights, Smoke/Fog,Duration: 60 minutes|https://eventotron.imgix.net/05-26-2019-215828-5698.jpg|3216|23034
20/08/2019|16:00|SWIPE|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23035|Dance|Parental Guidance (14+)|#|Lottery|The creators of 'Letters & Words' (Sterling Nomination for Outstanding Fringe Production) bring you SWIPE, a dance experience that explores the impact of social media on our lives. Killer tunes and selfie-lights guaranteed. SWIPE is fun, exhilarating and moving.|Warnings: Strobe Lights, Smoke/Fog,Duration: 60 minutes|https://eventotron.imgix.net/05-26-2019-215828-5698.jpg|3216|23035
22/08/2019|22:45|SWIPE|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23037|Dance|Parental Guidance (14+)|#|Lottery|The creators of 'Letters & Words' (Sterling Nomination for Outstanding Fringe Production) bring you SWIPE, a dance experience that explores the impact of social media on our lives. Killer tunes and selfie-lights guaranteed. SWIPE is fun, exhilarating and moving.|Warnings: Strobe Lights, Smoke/Fog,Duration: 60 minutes|https://eventotron.imgix.net/05-26-2019-215828-5698.jpg|3216|23037
24/08/2019|14:30|SWIPE|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23038|Dance|Parental Guidance (14+)|#|Lottery|The creators of 'Letters & Words' (Sterling Nomination for Outstanding Fringe Production) bring you SWIPE, a dance experience that explores the impact of social media on our lives. Killer tunes and selfie-lights guaranteed. SWIPE is fun, exhilarating and moving.|Warnings: Strobe Lights, Smoke/Fog,Duration: 60 minutes|https://eventotron.imgix.net/05-26-2019-215828-5698.jpg|3216|23038
16/08/2019|17:00|Saturday Morning|BYOV19 - 21: The Grindstone - Comedy Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21363|Comedy|Parental Guidance (14+)|#|BYOV|Saturday Morning is a fun, warped multimedia sketch show that brings you back to when Saturday morning programming was exclusively cartoonish. Featuring animation, songs, and sketches that mangle your memories of kids shows from the 70's, 80's, 90's, and today. With Canadian Comedy Award nominated members of Mostly Water Theatre.|Warnings: Adult Language, Cartoonish Violence,Duration: 55 minutes|https://eventotron.imgix.net/05-25-2019-070122-8249.jpg|2993|21363
17/08/2019|19:00|Saturday Morning|BYOV19 - 21: The Grindstone - Comedy Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21364|Comedy|Parental Guidance (14+)|#|BYOV|Saturday Morning is a fun, warped multimedia sketch show that brings you back to when Saturday morning programming was exclusively cartoonish. Featuring animation, songs, and sketches that mangle your memories of kids shows from the 70's, 80's, 90's, and today. With Canadian Comedy Award nominated members of Mostly Water Theatre.|Warnings: Adult Language, Cartoonish Violence,Duration: 55 minutes|https://eventotron.imgix.net/05-25-2019-070122-8249.jpg|2993|21364
18/08/2019|22:30|Saturday Morning|BYOV19 - 21: The Grindstone - Comedy Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21365|Comedy|Parental Guidance (14+)|#|BYOV|Saturday Morning is a fun, warped multimedia sketch show that brings you back to when Saturday morning programming was exclusively cartoonish. Featuring animation, songs, and sketches that mangle your memories of kids shows from the 70's, 80's, 90's, and today. With Canadian Comedy Award nominated members of Mostly Water Theatre.|Warnings: Adult Language, Cartoonish Violence,Duration: 55 minutes|https://eventotron.imgix.net/05-25-2019-070122-8249.jpg|2993|21365
19/08/2019|23:00|Saturday Morning|BYOV19 - 21: The Grindstone - Comedy Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21366|Comedy|Parental Guidance (14+)|#|BYOV|Saturday Morning is a fun, warped multimedia sketch show that brings you back to when Saturday morning programming was exclusively cartoonish. Featuring animation, songs, and sketches that mangle your memories of kids shows from the 70's, 80's, 90's, and today. With Canadian Comedy Award nominated members of Mostly Water Theatre.|Warnings: Adult Language, Cartoonish Violence,Duration: 55 minutes|https://eventotron.imgix.net/05-25-2019-070122-8249.jpg|2993|21366
20/08/2019|21:15|Saturday Morning|BYOV19 - 21: The Grindstone - Comedy Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21367|Comedy|Parental Guidance (14+)|#|BYOV|Saturday Morning is a fun, warped multimedia sketch show that brings you back to when Saturday morning programming was exclusively cartoonish. Featuring animation, songs, and sketches that mangle your memories of kids shows from the 70's, 80's, 90's, and today. With Canadian Comedy Award nominated members of Mostly Water Theatre.|Warnings: Adult Language, Cartoonish Violence,Duration: 55 minutes|https://eventotron.imgix.net/05-25-2019-070122-8249.jpg|2993|21367
22/08/2019|16:00|Saturday Morning|BYOV19 - 21: The Grindstone - Comedy Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21368|Comedy|Parental Guidance (14+)|#|BYOV|Saturday Morning is a fun, warped multimedia sketch show that brings you back to when Saturday morning programming was exclusively cartoonish. Featuring animation, songs, and sketches that mangle your memories of kids shows from the 70's, 80's, 90's, and today. With Canadian Comedy Award nominated members of Mostly Water Theatre.|Warnings: Adult Language, Cartoonish Violence,Duration: 55 minutes|https://eventotron.imgix.net/05-25-2019-070122-8249.jpg|2993|21368
23/08/2019|14:15|Saturday Morning|BYOV19 - 21: The Grindstone - Comedy Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21369|Comedy|Parental Guidance (14+)|#|BYOV|Saturday Morning is a fun, warped multimedia sketch show that brings you back to when Saturday morning programming was exclusively cartoonish. Featuring animation, songs, and sketches that mangle your memories of kids shows from the 70's, 80's, 90's, and today. With Canadian Comedy Award nominated members of Mostly Water Theatre.|Warnings: Adult Language, Cartoonish Violence,Duration: 55 minutes|https://eventotron.imgix.net/05-25-2019-070122-8249.jpg|2993|21369
25/08/2019|20:00|Saturday Morning|BYOV19 - 21: The Grindstone - Comedy Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21370|Comedy|Parental Guidance (14+)|#|BYOV|Saturday Morning is a fun, warped multimedia sketch show that brings you back to when Saturday morning programming was exclusively cartoonish. Featuring animation, songs, and sketches that mangle your memories of kids shows from the 70's, 80's, 90's, and today. With Canadian Comedy Award nominated members of Mostly Water Theatre.|Warnings: Adult Language, Cartoonish Violence,Duration: 55 minutes|https://eventotron.imgix.net/05-25-2019-070122-8249.jpg|2993|21370
16/08/2019|21:45|Scratch|BYOV19 - 20: Garneau Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22457|Improv/Sketch|Adult|www.rapidfiretheatre.com|BYOV|"Internationally acclaimed duo Scratch present their trademark brand of improvised madness. This is our 15th year at the Fringe which either makes us ""legends"" or ""desperate""! Come help us decide! - ***** ""The pinnacle of improv."" - Vue Weekly - Canadian Comedy Award nominees"|Warnings: Sexual Content, Adult Language, Cartoonish Violence,Duration: 70 minutes|https://eventotron.imgix.net/05-29-2018-204449-5549.jpg|3140|22457
17/08/2019|20:00|Scratch|BYOV19 - 20: Garneau Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22456|Improv/Sketch|Adult|www.rapidfiretheatre.com|BYOV|"Internationally acclaimed duo Scratch present their trademark brand of improvised madness. This is our 15th year at the Fringe which either makes us ""legends"" or ""desperate""! Come help us decide! - ***** ""The pinnacle of improv."" - Vue Weekly - Canadian Comedy Award nominees"|Warnings: Sexual Content, Adult Language, Cartoonish Violence,Duration: 70 minutes|https://eventotron.imgix.net/05-29-2018-204449-5549.jpg|3140|22456
18/08/2019|17:00|Scratch|BYOV19 - 20: Garneau Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22458|Improv/Sketch|Adult|www.rapidfiretheatre.com|BYOV|"Internationally acclaimed duo Scratch present their trademark brand of improvised madness. This is our 15th year at the Fringe which either makes us ""legends"" or ""desperate""! Come help us decide! - ***** ""The pinnacle of improv."" - Vue Weekly - Canadian Comedy Award nominees"|Warnings: Sexual Content, Adult Language, Cartoonish Violence,Duration: 70 minutes|https://eventotron.imgix.net/05-29-2018-204449-5549.jpg|3140|22458
20/08/2019|20:15|Scratch|BYOV19 - 20: Garneau Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22459|Improv/Sketch|Adult|www.rapidfiretheatre.com|BYOV|"Internationally acclaimed duo Scratch present their trademark brand of improvised madness. This is our 15th year at the Fringe which either makes us ""legends"" or ""desperate""! Come help us decide! - ***** ""The pinnacle of improv."" - Vue Weekly - Canadian Comedy Award nominees"|Warnings: Sexual Content, Adult Language, Cartoonish Violence,Duration: 70 minutes|https://eventotron.imgix.net/05-29-2018-204449-5549.jpg|3140|22459
21/08/2019|23:45|Scratch|BYOV19 - 20: Garneau Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22460|Improv/Sketch|Adult|www.rapidfiretheatre.com|BYOV|"Internationally acclaimed duo Scratch present their trademark brand of improvised madness. This is our 15th year at the Fringe which either makes us ""legends"" or ""desperate""! Come help us decide! - ***** ""The pinnacle of improv."" - Vue Weekly - Canadian Comedy Award nominees"|Warnings: Sexual Content, Adult Language, Cartoonish Violence,Duration: 70 minutes|https://eventotron.imgix.net/05-29-2018-204449-5549.jpg|3140|22460
23/08/2019|18:30|Scratch|BYOV19 - 20: Garneau Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22461|Improv/Sketch|Adult|www.rapidfiretheatre.com|BYOV|"Internationally acclaimed duo Scratch present their trademark brand of improvised madness. This is our 15th year at the Fringe which either makes us ""legends"" or ""desperate""! Come help us decide! - ***** ""The pinnacle of improv."" - Vue Weekly - Canadian Comedy Award nominees"|Warnings: Sexual Content, Adult Language, Cartoonish Violence,Duration: 70 minutes|https://eventotron.imgix.net/05-29-2018-204449-5549.jpg|3140|22461
24/08/2019|13:00|Scratch|BYOV19 - 20: Garneau Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22462|Improv/Sketch|Adult|www.rapidfiretheatre.com|BYOV|"Internationally acclaimed duo Scratch present their trademark brand of improvised madness. This is our 15th year at the Fringe which either makes us ""legends"" or ""desperate""! Come help us decide! - ***** ""The pinnacle of improv."" - Vue Weekly - Canadian Comedy Award nominees"|Warnings: Sexual Content, Adult Language, Cartoonish Violence,Duration: 70 minutes|https://eventotron.imgix.net/05-29-2018-204449-5549.jpg|3140|22462
25/08/2019|13:30|Scratch|BYOV19 - 20: Garneau Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22463|Improv/Sketch|Adult|www.rapidfiretheatre.com|BYOV|"Internationally acclaimed duo Scratch present their trademark brand of improvised madness. This is our 15th year at the Fringe which either makes us ""legends"" or ""desperate""! Come help us decide! - ***** ""The pinnacle of improv."" - Vue Weekly - Canadian Comedy Award nominees"|Warnings: Sexual Content, Adult Language, Cartoonish Violence,Duration: 70 minutes|https://eventotron.imgix.net/05-29-2018-204449-5549.jpg|3140|22463
16/08/2019|11:00|Secrets of the Curious Creepy Crawlies|BYOV19 - 15: Cool Air Rentals Stage at Holy Trinity Anglican Church|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22464|Theatre for Young Audiences|Family Friendly|www.kompanyfamilytheatre.com|BYOV|"While working on their Recycling Badges, the campers at Camp Squealy Moo uncover a curious world of stories, songs and ""ant-ticks"" never unearthed before! This zany, interactive adventure is created especially for the very youngest of Fringers and features a pre-show ""Playgarden"" daily and ASL interpretation on Saturdays!"|Suggested Events: Raymond and The Monster, To Bee or Not to Bee,Duration: 45 minutes|https://eventotron.imgix.net/05-22-2019-214326-1270.jpg|3141|22464
17/08/2019|11:00|Secrets of the Curious Creepy Crawlies|BYOV19 - 15: Cool Air Rentals Stage at Holy Trinity Anglican Church|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22465|Theatre for Young Audiences|Family Friendly|www.kompanyfamilytheatre.com|BYOV|"While working on their Recycling Badges, the campers at Camp Squealy Moo uncover a curious world of stories, songs and ""ant-ticks"" never unearthed before! This zany, interactive adventure is created especially for the very youngest of Fringers and features a pre-show ""Playgarden"" daily and ASL interpretation on Saturdays!"|Suggested Events: Raymond and The Monster, To Bee or Not to Bee,Duration: 45 minutes|https://eventotron.imgix.net/05-22-2019-214326-1270.jpg|3141|22465
19/08/2019|11:00|Secrets of the Curious Creepy Crawlies|BYOV19 - 15: Cool Air Rentals Stage at Holy Trinity Anglican Church|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22466|Theatre for Young Audiences|Family Friendly|www.kompanyfamilytheatre.com|BYOV|"While working on their Recycling Badges, the campers at Camp Squealy Moo uncover a curious world of stories, songs and ""ant-ticks"" never unearthed before! This zany, interactive adventure is created especially for the very youngest of Fringers and features a pre-show ""Playgarden"" daily and ASL interpretation on Saturdays!"|Suggested Events: Raymond and The Monster, To Bee or Not to Bee,Duration: 45 minutes|https://eventotron.imgix.net/05-22-2019-214326-1270.jpg|3141|22466
20/08/2019|11:00|Secrets of the Curious Creepy Crawlies|BYOV19 - 15: Cool Air Rentals Stage at Holy Trinity Anglican Church|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22467|Theatre for Young Audiences|Family Friendly|www.kompanyfamilytheatre.com|BYOV|"While working on their Recycling Badges, the campers at Camp Squealy Moo uncover a curious world of stories, songs and ""ant-ticks"" never unearthed before! This zany, interactive adventure is created especially for the very youngest of Fringers and features a pre-show ""Playgarden"" daily and ASL interpretation on Saturdays!"|Suggested Events: Raymond and The Monster, To Bee or Not to Bee,Duration: 45 minutes|https://eventotron.imgix.net/05-22-2019-214326-1270.jpg|3141|22467
21/08/2019|11:00|Secrets of the Curious Creepy Crawlies|BYOV19 - 15: Cool Air Rentals Stage at Holy Trinity Anglican Church|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22468|Theatre for Young Audiences|Family Friendly|www.kompanyfamilytheatre.com|BYOV|"While working on their Recycling Badges, the campers at Camp Squealy Moo uncover a curious world of stories, songs and ""ant-ticks"" never unearthed before! This zany, interactive adventure is created especially for the very youngest of Fringers and features a pre-show ""Playgarden"" daily and ASL interpretation on Saturdays!"|Suggested Events: Raymond and The Monster, To Bee or Not to Bee,Duration: 45 minutes|https://eventotron.imgix.net/05-22-2019-214326-1270.jpg|3141|22468
22/08/2019|11:00|Secrets of the Curious Creepy Crawlies|BYOV19 - 15: Cool Air Rentals Stage at Holy Trinity Anglican Church|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22469|Theatre for Young Audiences|Family Friendly|www.kompanyfamilytheatre.com|BYOV|"While working on their Recycling Badges, the campers at Camp Squealy Moo uncover a curious world of stories, songs and ""ant-ticks"" never unearthed before! This zany, interactive adventure is created especially for the very youngest of Fringers and features a pre-show ""Playgarden"" daily and ASL interpretation on Saturdays!"|Suggested Events: Raymond and The Monster, To Bee or Not to Bee,Duration: 45 minutes|https://eventotron.imgix.net/05-22-2019-214326-1270.jpg|3141|22469
23/08/2019|11:00|Secrets of the Curious Creepy Crawlies|BYOV19 - 15: Cool Air Rentals Stage at Holy Trinity Anglican Church|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22470|Theatre for Young Audiences|Family Friendly|www.kompanyfamilytheatre.com|BYOV|"While working on their Recycling Badges, the campers at Camp Squealy Moo uncover a curious world of stories, songs and ""ant-ticks"" never unearthed before! This zany, interactive adventure is created especially for the very youngest of Fringers and features a pre-show ""Playgarden"" daily and ASL interpretation on Saturdays!"|Suggested Events: Raymond and The Monster, To Bee or Not to Bee,Duration: 45 minutes|https://eventotron.imgix.net/05-22-2019-214326-1270.jpg|3141|22470
